h_m_s,PTG
2019-04-04 09:33:58,
2019-04-04 09:33:59,
2019-04-04 09:34:00,
2019-04-04 09:34:01,
2019-04-04 09:34:02,
2019-04-04 09:34:03,
2019-04-04 09:34:04,
2019-04-04 09:34:05,
2019-04-04 09:34:06,
2019-04-04 09:34:07,
2019-04-04 09:34:08,
2019-04-04 09:34:09,
2019-04-04 09:34:10,
2019-04-04 09:34:11,
2019-04-04 09:34:12,
2019-04-04 09:34:13,
2019-04-04 09:34:14,
2019-04-04 09:34:15,
2019-04-04 09:34:16,
2019-04-04 09:34:17,
2019-04-04 09:34:18,
2019-04-04 09:34:19,
2019-04-04 09:34:20,
2019-04-04 09:34:21,
2019-04-04 09:34:22,
2019-04-04 09:34:23,
2019-04-04 09:34:24,
2019-04-04 09:34:25,
2019-04-04 09:34:26,
2019-04-04 09:34:27,
2019-04-04 09:34:28,
2019-04-04 09:34:29,
2019-04-04 09:34:30,
2019-04-04 09:34:31,
2019-04-04 09:34:32,
2019-04-04 09:34:33,
2019-04-04 09:34:34,
2019-04-04 09:34:35,
2019-04-04 09:34:36,
2019-04-04 09:34:37,
2019-04-04 09:34:38,
2019-04-04 09:34:39,
2019-04-04 09:34:40,
2019-04-04 09:34:41,
2019-04-04 09:34:42,
2019-04-04 09:34:43,
2019-04-04 09:34:44,
2019-04-04 09:34:45,
2019-04-04 09:34:46,
2019-04-04 09:34:47,
2019-04-04 09:34:48,
2019-04-04 09:34:49,
2019-04-04 09:34:50,
2019-04-04 09:34:51,
2019-04-04 09:34:52,
2019-04-04 09:34:53,
2019-04-04 09:34:54,
2019-04-04 09:34:55,
2019-04-04 09:34:56,
2019-04-04 09:34:57,
2019-04-04 09:34:58,
2019-04-04 09:34:59,
2019-04-04 09:35:00,
2019-04-04 09:35:01,
2019-04-04 09:35:02,
2019-04-04 09:35:03,
2019-04-04 09:35:04,
2019-04-04 09:35:05,
2019-04-04 09:35:06,
2019-04-04 09:35:07,
2019-04-04 09:35:08,
2019-04-04 09:35:09,
2019-04-04 09:35:10,
2019-04-04 09:35:11,
2019-04-04 09:35:12,
2019-04-04 09:35:13,
2019-04-04 09:35:14,
2019-04-04 09:35:15,
2019-04-04 09:35:16,
2019-04-04 09:35:17,
2019-04-04 09:35:18,
2019-04-04 09:35:19,
2019-04-04 09:35:20,
2019-04-04 09:35:21,
2019-04-04 09:35:22,
2019-04-04 09:35:23,
2019-04-04 09:35:24,
2019-04-04 09:35:25,
2019-04-04 09:35:26,
2019-04-04 09:35:27,
2019-04-04 09:35:28,
2019-04-04 09:35:29,
2019-04-04 09:35:30,
2019-04-04 09:35:31,
2019-04-04 09:35:32,
2019-04-04 09:35:33,
2019-04-04 09:35:34,
2019-04-04 09:35:35,
2019-04-04 09:35:36,
2019-04-04 09:35:37,
2019-04-04 09:35:38,
2019-04-04 09:35:39,
2019-04-04 09:35:40,
2019-04-04 09:35:41,
2019-04-04 09:35:42,
2019-04-04 09:35:43,
2019-04-04 09:35:44,
2019-04-04 09:35:45,
2019-04-04 09:35:46,
2019-04-04 09:35:47,
2019-04-04 09:35:48,
2019-04-04 09:35:49,
2019-04-04 09:35:50,
2019-04-04 09:35:51,
2019-04-04 09:35:52,
2019-04-04 09:35:53,
2019-04-04 09:35:54,
2019-04-04 09:35:55,
2019-04-04 09:35:56,
2019-04-04 09:35:57,
2019-04-04 09:35:58,
2019-04-04 09:35:59,
2019-04-04 09:36:00,
2019-04-04 09:36:01,
2019-04-04 09:36:02,
2019-04-04 09:36:03,
2019-04-04 09:36:04,
2019-04-04 09:36:05,
2019-04-04 09:36:06,
2019-04-04 09:36:07,
2019-04-04 09:36:08,
2019-04-04 09:36:09,
2019-04-04 09:36:10,
2019-04-04 09:36:11,
2019-04-04 09:36:12,
2019-04-04 09:36:13,
2019-04-04 09:36:14,
2019-04-04 09:36:15,
2019-04-04 09:36:16,
2019-04-04 09:36:17,
2019-04-04 09:36:18,
2019-04-04 09:36:19,
2019-04-04 09:36:20,
2019-04-04 09:36:21,
2019-04-04 09:36:22,
2019-04-04 09:36:23,
2019-04-04 09:36:24,
2019-04-04 09:36:25,
2019-04-04 09:36:26,
2019-04-04 09:36:27,
2019-04-04 09:36:28,
2019-04-04 09:36:29,
2019-04-04 09:36:30,
2019-04-04 09:36:31,
2019-04-04 09:36:32,
2019-04-04 09:36:33,
2019-04-04 09:36:34,
2019-04-04 09:36:35,
2019-04-04 09:36:36,
2019-04-04 09:36:37,
2019-04-04 09:36:38,
2019-04-04 09:36:39,
2019-04-04 09:36:40,
2019-04-04 09:36:41,
2019-04-04 09:36:42,
2019-04-04 09:36:43,
2019-04-04 09:36:44,
2019-04-04 09:36:45,
2019-04-04 09:36:46,
2019-04-04 09:36:47,
2019-04-04 09:36:48,
2019-04-04 09:36:49,
2019-04-04 09:36:50,
2019-04-04 09:36:51,
2019-04-04 09:36:52,
2019-04-04 09:36:53,
2019-04-04 09:36:54,
2019-04-04 09:36:55,
2019-04-04 09:36:56,
2019-04-04 09:36:57,
2019-04-04 09:36:58,
2019-04-04 09:36:59,
2019-04-04 09:37:00,
2019-04-04 09:37:01,
2019-04-04 09:37:02,
2019-04-04 09:37:03,
2019-04-04 09:37:04,
2019-04-04 09:37:05,0.49406980683994106
2019-04-04 09:37:06,0.49406980683994106
2019-04-04 09:37:07,0.49406980683994106
2019-04-04 09:37:08,0.49406980683994106
2019-04-04 09:37:09,0.49406980683994106
2019-04-04 09:37:10,0.49406980683994106
2019-04-04 09:37:11,0.49406980683994106
2019-04-04 09:37:12,0.8217073115530248
2019-04-04 09:37:13,0.8217073115530248
2019-04-04 09:37:14,0.8217073115530248
2019-04-04 09:37:15,0.8217073115530248
2019-04-04 09:37:16,0.8217073115530248
2019-04-04 09:37:17,0.8217073115530248
2019-04-04 09:37:18,0.8217073115530248
2019-04-04 09:37:19,0.8217073115530248
2019-04-04 09:37:20,0.8217073115530248
2019-04-04 09:37:21,0.8217073115530248
2019-04-04 09:37:22,0.8217073115530248
2019-04-04 09:37:23,0.8217073115530248
2019-04-04 09:37:24,0.8217073115530248
2019-04-04 09:37:25,0.8217073115530248
2019-04-04 09:37:26,0.8217073115530248
2019-04-04 09:37:27,0.8217073115530248
2019-04-04 09:37:28,0.8217073115530248
2019-04-04 09:37:29,0.8217073115530248
2019-04-04 09:37:30,0.8217073115530248
2019-04-04 09:37:31,0.8217073115530248
2019-04-04 09:37:32,0.8217073115530248
2019-04-04 09:37:33,0.8217073115530248
2019-04-04 09:37:34,0.8217073115530248
2019-04-04 09:37:35,0.8217073115530248
2019-04-04 09:37:36,0.8217073115530248
2019-04-04 09:37:37,0.8217073115530248
2019-04-04 09:37:38,0.8217073115530248
2019-04-04 09:37:39,0.8217073115530248
2019-04-04 09:37:40,0.8217073115530248
2019-04-04 09:37:41,0.8217073115530248
2019-04-04 09:37:42,0.8217073115530248
2019-04-04 09:37:43,0.8217073115530248
2019-04-04 09:37:44,0.8217073115530248
2019-04-04 09:37:45,0.8217073115530248
2019-04-04 09:37:46,0.8217073115530248
2019-04-04 09:37:47,0.8217073115530248
2019-04-04 09:37:48,0.8217073115530248
2019-04-04 09:37:49,0.8217073115530248
2019-04-04 09:37:50,0.8217073115530248
2019-04-04 09:37:51,0.8217073115530248
2019-04-04 09:37:52,0.8217073115530248
2019-04-04 09:37:53,0.8217073115530248
2019-04-04 09:37:54,0.8217073115530248
2019-04-04 09:37:55,0.8217073115530248
2019-04-04 09:37:56,0.8217073115530248
2019-04-04 09:37:57,0.8217073115530248
2019-04-04 09:37:58,0.8217073115530248
2019-04-04 09:37:59,0.8217073115530248
2019-04-04 09:38:00,0.8217073115530248
2019-04-04 09:38:01,0.8217073115530248
2019-04-04 09:38:02,0.8217073115530248
2019-04-04 09:38:03,0.8217073115530248
2019-04-04 09:38:04,0.8217073115530248
2019-04-04 09:38:05,0.8217073115530248
2019-04-04 09:38:06,0.8217073115530248
2019-04-04 09:38:07,0.8217073115530248
2019-04-04 09:38:08,0.8217073115530248
2019-04-04 09:38:09,0.8217073115530248
2019-04-04 09:38:10,0.8217073115530248
2019-04-04 09:38:11,0.8217073115530248
2019-04-04 09:38:12,0.8217073115530248
2019-04-04 09:38:13,0.8217073115530248
2019-04-04 09:38:14,0.8217073115530248
2019-04-04 09:38:15,0.8217073115530248
2019-04-04 09:38:16,0.8217073115530248
2019-04-04 09:38:17,0.8217073115530248
2019-04-04 09:38:18,0.8217073115530248
2019-04-04 09:38:19,0.8217073115530248
2019-04-04 09:38:20,0.8217073115530248
2019-04-04 09:38:21,0.8217073115530248
2019-04-04 09:38:22,0.8217073115530248
2019-04-04 09:38:23,0.8217073115530248
2019-04-04 09:38:24,0.8217073115530248
2019-04-04 09:38:25,0.8217073115530248
2019-04-04 09:38:26,0.8217073115530248
2019-04-04 09:38:27,0.8217073115530248
2019-04-04 09:38:28,0.8217073115530248
2019-04-04 09:38:29,0.8217073115530248
2019-04-04 09:38:30,0.8217073115530248
2019-04-04 09:38:31,0.8217073115530248
2019-04-04 09:38:32,0.8217073115530248
2019-04-04 09:38:33,0.8217073115530248
2019-04-04 09:38:34,0.8217073115530248
2019-04-04 09:38:35,0.8217073115530248
2019-04-04 09:38:36,0.8217073115530248
2019-04-04 09:38:37,0.8217073115530248
2019-04-04 09:38:38,0.8217073115530248
2019-04-04 09:38:39,0.8217073115530248
2019-04-04 09:38:40,0.8217073115530248
2019-04-04 09:38:41,0.8217073115530248
2019-04-04 09:38:42,0.8217073115530248
2019-04-04 09:38:43,0.8217073115530248
2019-04-04 09:38:44,0.8217073115530248
2019-04-04 09:38:45,0.8217073115530248
2019-04-04 09:38:46,0.8217073115530248
2019-04-04 09:38:47,0.8217073115530248
2019-04-04 09:38:48,0.8217073115530248
2019-04-04 09:38:49,0.8217073115530248
2019-04-04 09:38:50,0.8217073115530248
2019-04-04 09:38:51,0.8217073115530248
2019-04-04 09:38:52,0.8217073115530248
2019-04-04 09:38:53,0.8217073115530248
2019-04-04 09:38:54,0.8217073115530248
2019-04-04 09:38:55,0.8217073115530248
2019-04-04 09:38:56,0.8217073115530248
2019-04-04 09:38:57,0.8217073115530248
2019-04-04 09:38:58,0.8217073115530248
2019-04-04 09:38:59,0.8217073115530248
2019-04-04 09:39:00,0.8217073115530248
2019-04-04 09:39:01,0.8217073115530248
2019-04-04 09:39:02,0.8217073115530248
2019-04-04 09:39:03,0.8217073115530248
2019-04-04 09:39:04,0.8217073115530248
2019-04-04 09:39:05,0.8217073115530248
2019-04-04 09:39:06,0.8217073115530248
2019-04-04 09:39:07,0.8217073115530248
2019-04-04 09:39:08,0.8217073115530248
2019-04-04 09:39:09,0.8217073115530248
2019-04-04 09:39:10,0.8217073115530248
2019-04-04 09:39:11,0.8217073115530248
2019-04-04 09:39:12,0.8217073115530248
2019-04-04 09:39:13,0.8217073115530248
2019-04-04 09:39:14,0.8217073115530248
2019-04-04 09:39:15,0.8217073115530248
2019-04-04 09:39:16,0.8217073115530248
2019-04-04 09:39:17,0.8217073115530248
2019-04-04 09:39:18,0.8217073115530248
2019-04-04 09:39:19,0.8217073115530248
2019-04-04 09:39:20,0.8217073115530248
2019-04-04 09:39:21,0.8217073115530248
2019-04-04 09:39:22,0.8217073115530248
2019-04-04 09:39:23,0.8217073115530248
2019-04-04 09:39:24,0.8217073115530248
2019-04-04 09:39:25,0.8217073115530248
2019-04-04 09:39:26,0.8217073115530248
2019-04-04 09:39:27,0.8217073115530248
2019-04-04 09:39:28,0.8217073115530248
2019-04-04 09:39:29,0.8217073115530248
2019-04-04 09:39:30,0.8217073115530248
2019-04-04 09:39:31,0.8217073115530248
2019-04-04 09:39:32,0.8217073115530248
2019-04-04 09:39:33,0.8217073115530248
2019-04-04 09:39:34,0.8217073115530248
2019-04-04 09:39:35,0.8217073115530248
2019-04-04 09:39:36,0.8217073115530248
2019-04-04 09:39:37,0.8217073115530248
2019-04-04 09:39:38,0.8217073115530248
2019-04-04 09:39:39,0.8217073115530248
2019-04-04 09:39:40,0.8217073115530248
2019-04-04 09:39:41,0.8217073115530248
2019-04-04 09:39:42,0.8217073115530248
2019-04-04 09:39:43,0.8217073115530248
2019-04-04 09:39:44,0.8217073115530248
2019-04-04 09:39:45,0.8217073115530248
2019-04-04 09:39:46,0.8217073115530248
2019-04-04 09:39:47,0.8217073115530248
2019-04-04 09:39:48,0.8217073115530248
2019-04-04 09:39:49,0.8217073115530248
2019-04-04 09:39:50,0.8217073115530248
2019-04-04 09:39:51,0.8217073115530248
2019-04-04 09:39:52,0.8217073115530248
2019-04-04 09:39:53,0.8217073115530248
2019-04-04 09:39:54,0.8217073115530248
2019-04-04 09:39:55,0.8217073115530248
2019-04-04 09:39:56,0.8217073115530248
2019-04-04 09:39:57,0.8217073115530248
2019-04-04 09:39:58,0.8217073115530248
2019-04-04 09:39:59,0.8217073115530248
2019-04-04 09:40:00,2.8985755138046472e-15
2019-04-04 09:40:01,2.8985755138046472e-15
2019-04-04 09:40:02,2.8985755138046472e-15
2019-04-04 09:40:03,2.8985755138046472e-15
2019-04-04 09:40:04,2.8985755138046472e-15
2019-04-04 09:40:05,2.8985755138046472e-15
2019-04-04 09:40:06,2.8985755138046472e-15
2019-04-04 09:40:07,2.8985755138046472e-15
2019-04-04 09:40:08,2.8985755138046472e-15
2019-04-04 09:40:09,2.8985755138046472e-15
2019-04-04 09:40:10,2.8985755138046472e-15
2019-04-04 09:40:11,2.8985755138046472e-15
2019-04-04 09:40:12,2.8985755138046472e-15
2019-04-04 09:40:13,2.8985755138046472e-15
2019-04-04 09:40:14,2.8985755138046472e-15
2019-04-04 09:40:15,2.8985755138046472e-15
2019-04-04 09:40:16,2.8985755138046472e-15
2019-04-04 09:40:17,2.8985755138046472e-15
2019-04-04 09:40:18,2.8985755138046472e-15
2019-04-04 09:40:19,2.8985755138046472e-15
2019-04-04 09:40:20,2.8985755138046472e-15
2019-04-04 09:40:21,2.8985755138046472e-15
2019-04-04 09:40:22,2.8985755138046472e-15
2019-04-04 09:40:23,2.8985755138046472e-15
2019-04-04 09:40:24,2.8985755138046472e-15
2019-04-04 09:40:25,2.8985755138046472e-15
2019-04-04 09:40:26,2.8985755138046472e-15
2019-04-04 09:40:27,2.8985755138046472e-15
2019-04-04 09:40:28,2.8985755138046472e-15
2019-04-04 09:40:29,2.8985755138046472e-15
2019-04-04 09:40:30,2.8985755138046472e-15
2019-04-04 09:40:31,2.8985755138046472e-15
2019-04-04 09:40:32,2.8985755138046472e-15
2019-04-04 09:40:33,2.8985755138046472e-15
2019-04-04 09:40:34,2.8985755138046472e-15
2019-04-04 09:40:35,2.8985755138046472e-15
2019-04-04 09:40:36,2.8985755138046472e-15
2019-04-04 09:40:37,2.8985755138046472e-15
2019-04-04 09:40:38,2.8985755138046472e-15
2019-04-04 09:40:39,2.8985755138046472e-15
2019-04-04 09:40:40,2.8985755138046472e-15
2019-04-04 09:40:41,2.8985755138046472e-15
2019-04-04 09:40:42,2.8985755138046472e-15
2019-04-04 09:40:43,2.8985755138046472e-15
2019-04-04 09:40:44,2.8985755138046472e-15
2019-04-04 09:40:45,2.8985755138046472e-15
2019-04-04 09:40:46,2.8985755138046472e-15
2019-04-04 09:40:47,2.8985755138046472e-15
2019-04-04 09:40:48,2.8985755138046472e-15
2019-04-04 09:40:49,2.8985755138046472e-15
2019-04-04 09:40:50,2.8985755138046472e-15
2019-04-04 09:40:51,2.8985755138046472e-15
2019-04-04 09:40:52,2.8985755138046472e-15
2019-04-04 09:40:53,2.8985755138046472e-15
2019-04-04 09:40:54,2.8985755138046472e-15
2019-04-04 09:40:55,2.8985755138046472e-15
2019-04-04 09:40:56,2.8985755138046472e-15
2019-04-04 09:40:57,2.8985755138046472e-15
2019-04-04 09:40:58,2.8985755138046472e-15
2019-04-04 09:40:59,2.8985755138046472e-15
2019-04-04 09:41:00,2.8985755138046472e-15
2019-04-04 09:41:01,2.8985755138046472e-15
2019-04-04 09:41:02,2.8985755138046472e-15
2019-04-04 09:41:03,2.8985755138046472e-15
2019-04-04 09:41:04,2.8985755138046472e-15
2019-04-04 09:41:05,2.8985755138046472e-15
2019-04-04 09:41:06,2.8985755138046472e-15
2019-04-04 09:41:07,2.8985755138046472e-15
2019-04-04 09:41:08,2.8985755138046472e-15
2019-04-04 09:41:09,2.8985755138046472e-15
2019-04-04 09:41:10,2.8985755138046472e-15
2019-04-04 09:41:11,2.8985755138046472e-15
2019-04-04 09:41:12,2.8985755138046472e-15
2019-04-04 09:41:13,2.8985755138046472e-15
2019-04-04 09:41:14,2.8985755138046472e-15
2019-04-04 09:41:15,2.8985755138046472e-15
2019-04-04 09:41:16,2.8985755138046472e-15
2019-04-04 09:41:17,2.8985755138046472e-15
2019-04-04 09:41:18,2.8985755138046472e-15
2019-04-04 09:41:19,2.8985755138046472e-15
2019-04-04 09:41:20,2.8985755138046472e-15
2019-04-04 09:41:21,2.8985755138046472e-15
2019-04-04 09:41:22,2.8985755138046472e-15
2019-04-04 09:41:23,2.8985755138046472e-15
2019-04-04 09:41:24,2.8985755138046472e-15
2019-04-04 09:41:25,2.8985755138046472e-15
2019-04-04 09:41:26,2.8985755138046472e-15
2019-04-04 09:41:27,2.8985755138046472e-15
2019-04-04 09:41:28,2.8985755138046472e-15
2019-04-04 09:41:29,2.8985755138046472e-15
2019-04-04 09:41:30,2.8985755138046472e-15
2019-04-04 09:41:31,2.8985755138046472e-15
2019-04-04 09:41:32,2.8985755138046472e-15
2019-04-04 09:41:33,2.8985755138046472e-15
2019-04-04 09:41:34,2.8985755138046472e-15
2019-04-04 09:41:35,2.8985755138046472e-15
2019-04-04 09:41:36,2.8985755138046472e-15
2019-04-04 09:41:37,2.8985755138046472e-15
2019-04-04 09:41:38,2.8985755138046472e-15
2019-04-04 09:41:39,2.8985755138046472e-15
2019-04-04 09:41:40,2.8985755138046472e-15
2019-04-04 09:41:41,2.8985755138046472e-15
2019-04-04 09:41:42,2.8985755138046472e-15
2019-04-04 09:41:43,2.8985755138046472e-15
2019-04-04 09:41:44,2.8985755138046472e-15
2019-04-04 09:41:45,2.8985755138046472e-15
2019-04-04 09:41:46,2.8985755138046472e-15
2019-04-04 09:41:47,2.8985755138046472e-15
2019-04-04 09:41:48,2.8985755138046472e-15
2019-04-04 09:41:49,2.8985755138046472e-15
2019-04-04 09:41:50,2.8985755138046472e-15
2019-04-04 09:41:51,2.8985755138046472e-15
2019-04-04 09:41:52,2.8985755138046472e-15
2019-04-04 09:41:53,2.8985755138046472e-15
2019-04-04 09:41:54,2.8985755138046472e-15
2019-04-04 09:41:55,2.8985755138046472e-15
2019-04-04 09:41:56,2.8985755138046472e-15
2019-04-04 09:41:57,2.8985755138046472e-15
2019-04-04 09:41:58,2.8985755138046472e-15
2019-04-04 09:41:59,2.8985755138046472e-15
2019-04-04 09:42:00,2.8985755138046472e-15
2019-04-04 09:42:01,2.8985755138046472e-15
2019-04-04 09:42:02,2.8985755138046472e-15
2019-04-04 09:42:03,2.8985755138046472e-15
2019-04-04 09:42:04,2.8985755138046472e-15
2019-04-04 09:42:05,2.8985755138046472e-15
2019-04-04 09:42:06,2.8985755138046472e-15
2019-04-04 09:42:07,2.8985755138046472e-15
2019-04-04 09:42:08,2.8985755138046472e-15
2019-04-04 09:42:09,2.8985755138046472e-15
2019-04-04 09:42:10,2.8985755138046472e-15
2019-04-04 09:42:11,2.8985755138046472e-15
2019-04-04 09:42:12,2.8985755138046472e-15
2019-04-04 09:42:13,2.8985755138046472e-15
2019-04-04 09:42:14,2.8985755138046472e-15
2019-04-04 09:42:15,2.8985755138046472e-15
2019-04-04 09:42:16,2.8985755138046472e-15
2019-04-04 09:42:17,2.8985755138046472e-15
2019-04-04 09:42:18,2.8985755138046472e-15
2019-04-04 09:42:19,2.8985755138046472e-15
2019-04-04 09:42:20,2.8985755138046472e-15
2019-04-04 09:42:21,2.8985755138046472e-15
2019-04-04 09:42:22,2.8985755138046472e-15
2019-04-04 09:42:23,2.8985755138046472e-15
2019-04-04 09:42:24,2.8985755138046472e-15
2019-04-04 09:42:25,2.8985755138046472e-15
2019-04-04 09:42:26,2.8985755138046472e-15
2019-04-04 09:42:27,2.8985755138046472e-15
2019-04-04 09:42:28,2.8985755138046472e-15
2019-04-04 09:42:29,2.8985755138046472e-15
2019-04-04 09:42:30,2.8985755138046472e-15
2019-04-04 09:42:31,2.8985755138046472e-15
2019-04-04 09:42:32,2.8985755138046472e-15
2019-04-04 09:42:33,2.8985755138046472e-15
2019-04-04 09:42:34,2.8985755138046472e-15
2019-04-04 09:42:35,2.8985755138046472e-15
2019-04-04 09:42:36,2.8985755138046472e-15
2019-04-04 09:42:37,2.8985755138046472e-15
2019-04-04 09:42:38,2.8985755138046472e-15
2019-04-04 09:42:39,2.8985755138046472e-15
2019-04-04 09:42:40,2.8985755138046472e-15
2019-04-04 09:42:41,2.8985755138046472e-15
2019-04-04 09:42:42,2.8985755138046472e-15
2019-04-04 09:42:43,2.8985755138046472e-15
2019-04-04 09:42:44,2.8985755138046472e-15
2019-04-04 09:42:45,2.8985755138046472e-15
2019-04-04 09:42:46,2.8985755138046472e-15
