h_m_s,LUG
2019-04-04 09:31:50,0.0
2019-04-04 09:31:51,0.0
2019-04-04 09:31:52,0.0
2019-04-04 09:31:53,0.0
2019-04-04 09:31:54,0.0
2019-04-04 09:31:55,0.0
2019-04-04 09:31:56,0.0
2019-04-04 09:31:57,0.0
2019-04-04 09:31:58,0.0
2019-04-04 09:31:59,0.0
2019-04-04 09:32:00,0.0
2019-04-04 09:32:01,0.0
2019-04-04 09:32:02,0.0
2019-04-04 09:32:03,0.0
2019-04-04 09:32:04,0.0
2019-04-04 09:32:05,0.0
2019-04-04 09:32:06,0.0
2019-04-04 09:32:07,0.0
2019-04-04 09:32:08,0.0
2019-04-04 09:32:09,0.0
2019-04-04 09:32:10,0.0
2019-04-04 09:32:11,0.0
2019-04-04 09:32:12,0.0
2019-04-04 09:32:13,0.0
2019-04-04 09:32:14,0.0
2019-04-04 09:32:15,0.0
2019-04-04 09:32:16,0.0
2019-04-04 09:32:17,0.0
2019-04-04 09:32:18,0.0
2019-04-04 09:32:19,0.0
2019-04-04 09:32:20,0.0
2019-04-04 09:32:21,0.0
2019-04-04 09:32:22,0.0
2019-04-04 09:32:23,0.0
2019-04-04 09:32:24,0.0
2019-04-04 09:32:25,0.0
2019-04-04 09:32:26,0.0
2019-04-04 09:32:27,0.0
2019-04-04 09:32:28,0.0
2019-04-04 09:32:29,0.0
2019-04-04 09:32:30,0.0
2019-04-04 09:32:31,0.0
2019-04-04 09:32:32,0.0
2019-04-04 09:32:33,0.0
2019-04-04 09:32:34,0.0
2019-04-04 09:32:35,0.0
2019-04-04 09:32:36,0.0
2019-04-04 09:32:37,0.0
2019-04-04 09:32:38,0.0
2019-04-04 09:32:39,0.0
2019-04-04 09:32:40,0.0
2019-04-04 09:32:41,0.0
2019-04-04 09:32:42,0.0
2019-04-04 09:32:43,0.0
2019-04-04 09:32:44,0.0
2019-04-04 09:32:45,0.0
2019-04-04 09:32:46,0.0
2019-04-04 09:32:47,0.0
2019-04-04 09:32:48,0.0
2019-04-04 09:32:49,0.0
2019-04-04 09:32:50,0.0
2019-04-04 09:32:51,0.0
2019-04-04 09:32:52,0.0
2019-04-04 09:32:53,0.0
2019-04-04 09:32:54,0.0
2019-04-04 09:32:55,0.0
2019-04-04 09:32:56,0.0
2019-04-04 09:32:57,0.0
2019-04-04 09:32:58,0.0
2019-04-04 09:32:59,0.0
2019-04-04 09:33:00,0.0
2019-04-04 09:33:01,0.0
2019-04-04 09:33:02,0.0
2019-04-04 09:33:03,0.0
2019-04-04 09:33:04,0.0
2019-04-04 09:33:05,0.0
2019-04-04 09:33:06,0.0
2019-04-04 09:33:07,0.0
2019-04-04 09:33:08,0.0
2019-04-04 09:33:09,0.0
2019-04-04 09:33:10,0.0
2019-04-04 09:33:11,0.0
2019-04-04 09:33:12,0.0
2019-04-04 09:33:13,0.0
2019-04-04 09:33:14,0.0
2019-04-04 09:33:15,0.0
2019-04-04 09:33:16,0.0
2019-04-04 09:33:17,0.0
2019-04-04 09:33:18,0.0
2019-04-04 09:33:19,0.0
2019-04-04 09:33:20,0.0
2019-04-04 09:33:21,0.0
2019-04-04 09:33:22,0.0
2019-04-04 09:33:23,0.0
2019-04-04 09:33:24,0.0
2019-04-04 09:33:25,0.0
2019-04-04 09:33:26,0.0
2019-04-04 09:33:27,0.0
2019-04-04 09:33:28,0.0
2019-04-04 09:33:29,0.0
2019-04-04 09:33:30,0.0
2019-04-04 09:33:31,0.0
2019-04-04 09:33:32,0.0
2019-04-04 09:33:33,0.0
2019-04-04 09:33:34,0.0
2019-04-04 09:33:35,0.0
2019-04-04 09:33:36,0.0
2019-04-04 09:33:37,0.0
2019-04-04 09:33:38,0.0
2019-04-04 09:33:39,0.0
2019-04-04 09:33:40,0.0
2019-04-04 09:33:41,0.0
2019-04-04 09:33:42,0.0
2019-04-04 09:33:43,0.0
2019-04-04 09:33:44,0.0
2019-04-04 09:33:45,0.0
2019-04-04 09:33:46,0.0
2019-04-04 09:33:47,0.0
2019-04-04 09:33:48,0.0
2019-04-04 09:33:49,0.0
2019-04-04 09:33:50,0.0
2019-04-04 09:33:51,0.0
2019-04-04 09:33:52,0.0
2019-04-04 09:33:53,0.0
2019-04-04 09:33:54,0.0
2019-04-04 09:33:55,0.0
2019-04-04 09:33:56,0.0
2019-04-04 09:33:57,0.0
2019-04-04 09:33:58,0.0
2019-04-04 09:33:59,0.0
2019-04-04 09:34:00,0.0
2019-04-04 09:34:01,0.0
2019-04-04 09:34:02,0.0
2019-04-04 09:34:03,0.0
2019-04-04 09:34:04,0.0
2019-04-04 09:34:05,0.0
2019-04-04 09:34:06,0.0
2019-04-04 09:34:07,0.0
2019-04-04 09:34:08,0.0
2019-04-04 09:34:09,0.0
2019-04-04 09:34:10,0.0
2019-04-04 09:34:11,0.0
2019-04-04 09:34:12,0.0
2019-04-04 09:34:13,0.0
2019-04-04 09:34:14,0.0
2019-04-04 09:34:15,0.0
2019-04-04 09:34:16,0.0
2019-04-04 09:34:17,0.0
2019-04-04 09:34:18,0.0
2019-04-04 09:34:19,0.0
2019-04-04 09:34:20,0.0
2019-04-04 09:34:21,0.0
2019-04-04 09:34:22,0.0
2019-04-04 09:34:23,0.0
2019-04-04 09:34:24,0.0
2019-04-04 09:34:25,0.0
2019-04-04 09:34:26,0.0
2019-04-04 09:34:27,0.0
2019-04-04 09:34:28,0.0
2019-04-04 09:34:29,0.0
2019-04-04 09:34:30,0.0
2019-04-04 09:34:31,0.0
2019-04-04 09:34:32,0.0
2019-04-04 09:34:33,0.0
2019-04-04 09:34:34,0.0
2019-04-04 09:34:35,0.0
2019-04-04 09:34:36,0.0
2019-04-04 09:34:37,0.0
2019-04-04 09:34:38,0.0
2019-04-04 09:34:39,0.0
2019-04-04 09:34:40,0.0
2019-04-04 09:34:41,0.0
2019-04-04 09:34:42,0.0
2019-04-04 09:34:43,0.0
2019-04-04 09:34:44,0.0
2019-04-04 09:34:45,0.0
2019-04-04 09:34:46,0.0
2019-04-04 09:34:47,0.0
2019-04-04 09:34:48,0.0
2019-04-04 09:34:49,0.0
2019-04-04 09:34:50,0.0
2019-04-04 09:34:51,0.0
2019-04-04 09:34:52,0.0
2019-04-04 09:34:53,0.0
2019-04-04 09:34:54,0.0
2019-04-04 09:34:55,0.0
2019-04-04 09:34:56,0.0
2019-04-04 09:34:57,0.0
2019-04-04 09:34:58,0.0
2019-04-04 09:34:59,0.0
2019-04-04 09:35:00,0.0
2019-04-04 09:35:01,0.0
2019-04-04 09:35:02,0.0
2019-04-04 09:35:03,0.0
2019-04-04 09:35:04,0.0
2019-04-04 09:35:05,0.0
2019-04-04 09:35:06,0.0
2019-04-04 09:35:07,0.0
2019-04-04 09:35:08,0.0
2019-04-04 09:35:09,0.0
2019-04-04 09:35:10,0.0
2019-04-04 09:35:11,0.0
2019-04-04 09:35:12,0.0
2019-04-04 09:35:13,0.0
2019-04-04 09:35:14,0.0
2019-04-04 09:35:15,0.0
2019-04-04 09:35:16,0.0
2019-04-04 09:35:17,0.0
2019-04-04 09:35:18,0.0
2019-04-04 09:35:19,0.0
2019-04-04 09:35:20,0.0
2019-04-04 09:35:21,0.0
2019-04-04 09:35:22,0.0
2019-04-04 09:35:23,0.0
2019-04-04 09:35:24,0.0
2019-04-04 09:35:25,0.0
2019-04-04 09:35:26,0.0
2019-04-04 09:35:27,0.0
2019-04-04 09:35:28,0.0
2019-04-04 09:35:29,0.0
2019-04-04 09:35:30,0.0
2019-04-04 09:35:31,0.0
2019-04-04 09:35:32,0.0
2019-04-04 09:35:33,0.0
2019-04-04 09:35:34,0.0
2019-04-04 09:35:35,0.0
2019-04-04 09:35:36,0.0
2019-04-04 09:35:37,0.0
2019-04-04 09:35:38,0.0
2019-04-04 09:35:39,0.0
2019-04-04 09:35:40,0.0
2019-04-04 09:35:41,0.0
2019-04-04 09:35:42,0.0
2019-04-04 09:35:43,0.0
2019-04-04 09:35:44,-66.66666666666667
2019-04-04 09:35:45,-22.222222222222225
2019-04-04 09:35:46,-7.407407407407408
2019-04-04 09:35:47,-2.469135802469136
2019-04-04 09:35:48,-0.8230452674897121
2019-04-04 09:35:49,-0.2743484224965707
2019-04-04 09:35:50,-0.09144947416552357
2019-04-04 09:35:51,-0.030483158055174524
2019-04-04 09:35:52,-0.010161052685058175
2019-04-04 09:35:53,-0.0033870175616860583
2019-04-04 09:35:54,-0.0011290058538953528
2019-04-04 09:35:55,-0.0003763352846317843
2019-04-04 09:35:56,-0.00012544509487726142
2019-04-04 09:35:57,-4.1815031625753806e-05
2019-04-04 09:35:58,-1.3938343875251268e-05
2019-04-04 09:35:59,-4.646114625083756e-06
2019-04-04 09:36:00,-1.5487048750279185e-06
2019-04-04 09:36:01,-5.162349583426395e-07
2019-04-04 09:36:02,-1.7207831944754651e-07
2019-04-04 09:36:03,-5.7359439815848836e-08
2019-04-04 09:36:04,-1.911981327194961e-08
2019-04-04 09:36:05,-6.37327109064987e-09
2019-04-04 09:36:06,-2.12442369688329e-09
2019-04-04 09:36:07,-7.081412322944301e-10
2019-04-04 09:36:08,-2.360470774314767e-10
2019-04-04 09:36:09,-7.868235914382557e-11
2019-04-04 09:36:10,-2.6227453047941856e-11
2019-04-04 09:36:11,-8.742484349313952e-12
2019-04-04 09:36:12,-2.9141614497713175e-12
2019-04-04 09:36:13,-9.713871499237725e-13
2019-04-04 09:36:14,-3.237957166412575e-13
2019-04-04 09:36:15,-1.0793190554708583e-13
2019-04-04 09:36:16,-3.597730184902861e-14
2019-04-04 09:36:17,-1.1992433949676203e-14
2019-04-04 09:36:18,-66.66666666666667
2019-04-04 09:36:19,-22.222222222222225
2019-04-04 09:36:20,-7.407407407407408
2019-04-04 09:36:21,-2.469135802469136
2019-04-04 09:36:22,-0.8230452674897121
2019-04-04 09:36:23,-0.2743484224965707
2019-04-04 09:36:24,-0.09144947416552357
2019-04-04 09:36:25,-0.030483158055174524
2019-04-04 09:36:26,-0.010161052685058175
2019-04-04 09:36:27,-0.0033870175616860583
2019-04-04 09:36:28,-0.0011290058538953528
2019-04-04 09:36:29,-0.0003763352846317843
2019-04-04 09:36:30,-0.00012544509487726142
2019-04-04 09:36:31,-4.1815031625753806e-05
2019-04-04 09:36:32,-1.3938343875251268e-05
2019-04-04 09:36:33,-4.646114625083756e-06
2019-04-04 09:36:34,-1.5487048750279185e-06
2019-04-04 09:36:35,-5.162349583426395e-07
2019-04-04 09:36:36,-1.7207831944754651e-07
2019-04-04 09:36:37,-5.7359439815848836e-08
2019-04-04 09:36:38,-1.911981327194961e-08
2019-04-04 09:36:39,-6.37327109064987e-09
2019-04-04 09:36:40,-2.12442369688329e-09
2019-04-04 09:36:41,-7.081412322944301e-10
2019-04-04 09:36:42,-2.360470774314767e-10
2019-04-04 09:36:43,-7.868235914382557e-11
2019-04-04 09:36:44,-2.6227453047941856e-11
2019-04-04 09:36:45,-8.742484349313952e-12
2019-04-04 09:36:46,-2.9141614497713175e-12
2019-04-04 09:36:47,-9.713871499237725e-13
2019-04-04 09:36:48,-3.237957166412575e-13
2019-04-04 09:36:49,-1.0793190554708583e-13
2019-04-04 09:36:50,-3.597730184902861e-14
2019-04-04 09:36:51,-1.1992433949676203e-14
2019-04-04 09:36:52,-3.9974779832254006e-15
2019-04-04 09:36:53,-1.3324926610751336e-15
2019-04-04 09:36:54,-4.441642203583779e-16
2019-04-04 09:36:55,-1.480547401194593e-16
2019-04-04 09:36:56,-4.9351580039819766e-17
2019-04-04 09:36:57,-1.6450526679939922e-17
2019-04-04 09:36:58,-5.4835088933133075e-18
2019-04-04 09:36:59,-1.8278362977711026e-18
2019-04-04 09:37:00,-6.0927876592370085e-19
2019-04-04 09:37:01,-2.0309292197456696e-19
2019-04-04 09:37:02,-6.769764065818899e-20
2019-04-04 09:37:03,-2.256588021939633e-20
2019-04-04 09:37:04,-7.52196007313211e-21
2019-04-04 09:37:05,-2.50732002437737e-21
2019-04-04 09:37:06,-8.357733414591233e-22
2019-04-04 09:37:07,-2.785911138197078e-22
2019-04-04 09:37:08,-9.286370460656926e-23
2019-04-04 09:37:09,-3.0954568202189753e-23
2019-04-04 09:37:10,-1.0318189400729918e-23
2019-04-04 09:37:11,-3.439396466909973e-24
2019-04-04 09:37:12,-1.1464654889699909e-24
2019-04-04 09:37:13,-3.8215516298999696e-25
2019-04-04 09:37:14,-1.27385054329999e-25
2019-04-04 09:37:15,-4.246168477666633e-26
2019-04-04 09:37:16,-1.4153894925555444e-26
2019-04-04 09:37:17,-4.717964975185148e-27
2019-04-04 09:37:18,-1.5726549917283827e-27
2019-04-04 09:37:19,-5.242183305761276e-28
2019-04-04 09:37:20,-1.7473944352537585e-28
2019-04-04 09:37:21,-5.824648117512528e-29
2019-04-04 09:37:22,-1.941549372504176e-29
2019-04-04 09:37:23,-6.471831241680588e-30
2019-04-04 09:37:24,-2.1572770805601957e-30
2019-04-04 09:37:25,-7.190923601867319e-31
2019-04-04 09:37:26,-2.396974533955773e-31
2019-04-04 09:37:27,-7.98991511318591e-32
2019-04-04 09:37:28,-2.663305037728637e-32
2019-04-04 09:37:29,-8.877683459095455e-33
2019-04-04 09:37:30,-2.959227819698485e-33
2019-04-04 09:37:31,-9.864092732328284e-34
2019-04-04 09:37:32,-3.288030910776095e-34
2019-04-04 09:37:33,-1.0960103035920315e-34
2019-04-04 09:37:34,-3.653367678640105e-35
2019-04-04 09:37:35,-1.2177892262133683e-35
2019-04-04 09:37:36,-4.059297420711228e-36
2019-04-04 09:37:37,-1.3530991402370759e-36
2019-04-04 09:37:38,-4.510330467456919e-37
2019-04-04 09:37:39,-1.5034434891523064e-37
2019-04-04 09:37:40,-5.011478297174355e-38
2019-04-04 09:37:41,-1.670492765724785e-38
2019-04-04 09:37:42,-5.568309219082616e-39
2019-04-04 09:37:43,-1.8561030730275388e-39
2019-04-04 09:37:44,-6.18701024342513e-40
2019-04-04 09:37:45,-2.0623367478083766e-40
2019-04-04 09:37:46,-6.874455826027921e-41
2019-04-04 09:37:47,-2.2914852753426406e-41
2019-04-04 09:37:48,-7.638284251142135e-42
2019-04-04 09:37:49,-2.5460947503807115e-42
2019-04-04 09:37:50,-8.486982501269038e-43
2019-04-04 09:37:51,-2.828994167089679e-43
2019-04-04 09:37:52,-9.429980556965598e-44
2019-04-04 09:37:53,-3.143326852321866e-44
2019-04-04 09:37:54,-1.047775617440622e-44
2019-04-04 09:37:55,-3.49258539146874e-45
2019-04-04 09:37:56,-1.16419513048958e-45
2019-04-04 09:37:57,-3.880650434965267e-46
2019-04-04 09:37:58,-1.2935501449884224e-46
2019-04-04 09:37:59,-4.3118338166280747e-47
2019-04-04 09:38:00,-1.437277938876025e-47
2019-04-04 09:38:01,-4.790926462920083e-48
2019-04-04 09:38:02,-1.5969754876400277e-48
2019-04-04 09:38:03,-5.323251625466759e-49
2019-04-04 09:38:04,-1.7744172084889197e-49
2019-04-04 09:38:05,-5.914724028296399e-50
2019-04-04 09:38:06,-1.9715746760987999e-50
2019-04-04 09:38:07,-6.571915586995999e-51
2019-04-04 09:38:08,-2.1906385289986664e-51
2019-04-04 09:38:09,-7.302128429995555e-52
2019-04-04 09:38:10,-2.4340428099985182e-52
2019-04-04 09:38:11,-8.113476033328394e-53
2019-04-04 09:38:12,-2.7044920111094645e-53
2019-04-04 09:38:13,-9.014973370364882e-54
2019-04-04 09:38:14,-3.004991123454961e-54
2019-04-04 09:38:15,-1.0016637078183203e-54
2019-04-04 09:38:16,-3.338879026061068e-55
2019-04-04 09:38:17,-1.1129596753536892e-55
2019-04-04 09:38:18,-3.7098655845122973e-56
2019-04-04 09:38:19,-1.236621861504099e-56
2019-04-04 09:38:20,-4.12207287168033e-57
2019-04-04 09:38:21,-1.3740242905601101e-57
2019-04-04 09:38:22,-4.580080968533701e-58
2019-04-04 09:38:23,-1.5266936561779002e-58
2019-04-04 09:38:24,-5.088978853926334e-59
2019-04-04 09:38:25,-1.6963262846421112e-59
2019-04-04 09:38:26,-5.654420948807037e-60
2019-04-04 09:38:27,-1.8848069829356792e-60
2019-04-04 09:38:28,-6.28268994311893e-61
2019-04-04 09:38:29,-2.0942299810396435e-61
2019-04-04 09:38:30,-6.980766603465478e-62
2019-04-04 09:38:31,-2.3269222011551595e-62
2019-04-04 09:38:32,-7.756407337183864e-63
2019-04-04 09:38:33,-2.5854691123946213e-63
2019-04-04 09:38:34,-8.618230374648738e-64
2019-04-04 09:38:35,-2.872743458216246e-64
2019-04-04 09:38:36,-9.575811527387486e-65
2019-04-04 09:38:37,-3.1919371757958286e-65
2019-04-04 09:38:38,-1.0639790585986095e-65
2019-04-04 09:38:39,-3.546596861995365e-66
2019-04-04 09:38:40,-1.1821989539984549e-66
2019-04-04 09:38:41,-3.94066317999485e-67
2019-04-04 09:38:42,-1.3135543933316166e-67
2019-04-04 09:38:43,-4.378514644438722e-68
2019-04-04 09:38:44,-1.459504881479574e-68
2019-04-04 09:38:45,-4.86501627159858e-69
2019-04-04 09:38:46,-1.62167209053286e-69
2019-04-04 09:38:47,-5.4055736351095336e-70
2019-04-04 09:38:48,-1.8018578783698444e-70
2019-04-04 09:38:49,-6.006192927899481e-71
2019-04-04 09:38:50,-2.0020643092998273e-71
2019-04-04 09:38:51,-6.673547697666091e-72
2019-04-04 09:38:52,-2.2245158992220303e-72
2019-04-04 09:38:53,-7.415052997406768e-73
2019-04-04 09:38:54,-2.4716843324689226e-73
2019-04-04 09:38:55,-8.238947774896409e-74
2019-04-04 09:38:56,-2.7463159249654695e-74
2019-04-04 09:38:57,-9.154386416551566e-75
2019-04-04 09:38:58,-3.051462138850522e-75
2019-04-04 09:38:59,-1.0171540462835073e-75
2019-04-04 09:39:00,-3.3905134876116906e-76
2019-04-04 09:39:01,-1.1301711625372302e-76
2019-04-04 09:39:02,-3.767237208457434e-77
2019-04-04 09:39:03,-1.255745736152478e-77
2019-04-04 09:39:04,-4.1858191205082596e-78
2019-04-04 09:39:05,-1.3952730401694198e-78
2019-04-04 09:39:06,-4.650910133898066e-79
2019-04-04 09:39:07,-1.550303377966022e-79
2019-04-04 09:39:08,-5.167677926553406e-80
2019-04-04 09:39:09,-1.7225593088511353e-80
2019-04-04 09:39:10,-5.741864362837118e-81
2019-04-04 09:39:11,-1.9139547876123725e-81
2019-04-04 09:39:12,-6.379849292041241e-82
2019-04-04 09:39:13,-2.1266164306804137e-82
2019-04-04 09:39:14,-7.08872143560138e-83
2019-04-04 09:39:15,-2.3629071452004598e-83
2019-04-04 09:39:16,-7.8763571506681995e-84
2019-04-04 09:39:17,-2.6254523835560667e-84
2019-04-04 09:39:18,-8.751507945186889e-85
2019-04-04 09:39:19,-2.917169315062296e-85
2019-04-04 09:39:20,-9.723897716874321e-86
2019-04-04 09:39:21,-3.2412992389581074e-86
2019-04-04 09:39:22,-1.0804330796527025e-86
2019-04-04 09:39:23,-3.6014435988423417e-87
2019-04-04 09:39:24,-1.2004811996141138e-87
2019-04-04 09:39:25,-4.001603998713713e-88
2019-04-04 09:39:26,-1.3338679995712376e-88
2019-04-04 09:39:27,-4.4462266652374586e-89
2019-04-04 09:39:28,-1.4820755550791528e-89
2019-04-04 09:39:29,-4.940251850263843e-90
2019-04-04 09:39:30,-1.6467506167546143e-90
2019-04-04 09:39:31,-5.489168722515381e-91
2019-04-04 09:39:32,-1.829722907505127e-91
2019-04-04 09:39:33,-6.099076358350423e-92
2019-04-04 09:39:34,-2.0330254527834743e-92
2019-04-04 09:39:35,-6.7767515092782476e-93
2019-04-04 09:39:36,-2.258917169759416e-93
2019-04-04 09:39:37,-7.529723899198053e-94
2019-04-04 09:39:38,-2.509907966399351e-94
2019-04-04 09:39:39,-8.366359887997837e-95
2019-04-04 09:39:40,-2.7887866293326123e-95
2019-04-04 09:39:41,-9.295955431108708e-96
2019-04-04 09:39:42,-3.0986518103695696e-96
2019-04-04 09:39:43,-1.0328839367898565e-96
2019-04-04 09:39:44,-3.442946455966188e-97
2019-04-04 09:39:45,-1.147648818655396e-97
2019-04-04 09:39:46,-3.825496062184654e-98
2019-04-04 09:39:47,-1.2751653540615512e-98
2019-04-04 09:39:48,-4.250551180205171e-99
2019-04-04 09:39:49,-1.4168503934017235e-99
2019-04-04 09:39:50,-4.722834644672412e-100
2019-04-04 09:39:51,-1.5742782148908038e-100
2019-04-04 09:39:52,-5.247594049636013e-101
2019-04-04 09:39:53,-1.7491980165453376e-101
2019-04-04 09:39:54,-5.830660055151125e-102
2019-04-04 09:39:55,-1.943553351717042e-102
2019-04-04 09:39:56,-6.47851117239014e-103
2019-04-04 09:39:57,-2.1595037241300467e-103
2019-04-04 09:39:58,-7.198345747100156e-104
2019-04-04 09:39:59,-2.3994485823667186e-104
2019-04-04 09:40:00,-7.998161941222396e-105
2019-04-04 09:40:01,-2.6660539804074654e-105
2019-04-04 09:40:02,-8.886846601358217e-106
2019-04-04 09:40:03,-2.962282200452739e-106
2019-04-04 09:40:04,-9.874274001509131e-107
2019-04-04 09:40:05,-3.2914246671697103e-107
2019-04-04 09:40:06,-1.0971415557232368e-107
2019-04-04 09:40:07,-3.657138519077456e-108
2019-04-04 09:40:08,-1.2190461730258185e-108
2019-04-04 09:40:09,-4.063487243419395e-109
2019-04-04 09:40:10,-1.354495747806465e-109
2019-04-04 09:40:11,-4.5149858260215504e-110
2019-04-04 09:40:12,-1.5049952753405168e-110
2019-04-04 09:40:13,-5.016650917801723e-111
2019-04-04 09:40:14,-1.6722169726005743e-111
2019-04-04 09:40:15,-5.574056575335248e-112
2019-04-04 09:40:16,-1.8580188584450826e-112
2019-04-04 09:40:17,-6.193396194816942e-113
2019-04-04 09:40:18,-2.064465398272314e-113
2019-04-04 09:40:19,-6.88155132757438e-114
2019-04-04 09:40:20,-2.2938504425247935e-114
2019-04-04 09:40:21,-7.646168141749311e-115
2019-04-04 09:40:22,-2.5487227139164373e-115
2019-04-04 09:40:23,-8.495742379721458e-116
2019-04-04 09:40:24,-2.831914126573819e-116
2019-04-04 09:40:25,-9.439713755246064e-117
2019-04-04 09:40:26,-3.1465712517486878e-117
2019-04-04 09:40:27,-1.0488570839162293e-117
2019-04-04 09:40:28,-3.4961902797207644e-118
2019-04-04 09:40:29,-1.1653967599069215e-118
2019-04-04 09:40:30,-3.884655866356405e-119
2019-04-04 09:40:31,-1.2948852887854682e-119
2019-04-04 09:40:32,-4.3162842959515605e-120
2019-04-04 09:40:33,-1.4387614319838535e-120
2019-04-04 09:40:34,-4.7958714399461785e-121
2019-04-04 09:40:35,-1.5986238133153929e-121
2019-04-04 09:40:36,-5.328746044384643e-122
2019-04-04 09:40:37,-1.7762486814615476e-122
2019-04-04 09:40:38,-5.920828938205159e-123
2019-04-04 09:40:39,-1.9736096460683863e-123
2019-04-04 09:40:40,-6.578698820227954e-124
2019-04-04 09:40:41,-2.1928996067426514e-124
2019-04-04 09:40:42,-7.309665355808839e-125
2019-04-04 09:40:43,-2.436555118602946e-125
2019-04-04 09:40:44,-8.121850395343154e-126
2019-04-04 09:40:45,-2.7072834651143845e-126
2019-04-04 09:40:46,-9.024278217047949e-127
2019-04-04 09:40:47,-3.008092739015983e-127
2019-04-04 09:40:48,-1.0026975796719944e-127
2019-04-04 09:40:49,-3.3423252655733144e-128
2019-04-04 09:40:50,-1.1141084218577715e-128
2019-04-04 09:40:51,-3.713694739525905e-129
2019-04-04 09:40:52,-1.237898246508635e-129
2019-04-04 09:40:53,-4.126327488362117e-130
2019-04-04 09:40:54,-1.3754424961207056e-130
2019-04-04 09:40:55,-4.584808320402352e-131
2019-04-04 09:40:56,-1.5282694401341171e-131
2019-04-04 09:40:57,-5.0942314671137236e-132
2019-04-04 09:40:58,-1.6980771557045745e-132
2019-04-04 09:40:59,-5.660257185681915e-133
2019-04-04 09:41:00,-1.886752395227305e-133
2019-04-04 09:41:01,-6.289174650757684e-134
2019-04-04 09:41:02,-2.0963915502525614e-134
2019-04-04 09:41:03,-6.987971834175205e-135
2019-04-04 09:41:04,-2.3293239447250685e-135
2019-04-04 09:41:05,-7.764413149083561e-136
