h_m_s,PTG
2019-04-04 09:31:50,0.0
2019-04-04 09:31:51,0.0
2019-04-04 09:31:52,0.0
2019-04-04 09:31:53,0.0
2019-04-04 09:31:54,0.0
2019-04-04 09:31:55,0.0
2019-04-04 09:31:56,0.0
2019-04-04 09:31:57,0.0
2019-04-04 09:31:58,0.0
2019-04-04 09:31:59,0.0
2019-04-04 09:32:00,0.0
2019-04-04 09:32:01,0.0
2019-04-04 09:32:02,0.0
2019-04-04 09:32:03,0.0
2019-04-04 09:32:04,0.0
2019-04-04 09:32:05,0.0
2019-04-04 09:32:06,0.0
2019-04-04 09:32:07,0.0
2019-04-04 09:32:08,0.0
2019-04-04 09:32:09,0.0
2019-04-04 09:32:10,0.0
2019-04-04 09:32:11,0.0
2019-04-04 09:32:12,0.0
2019-04-04 09:32:13,0.0
2019-04-04 09:32:14,0.0
2019-04-04 09:32:15,0.0
2019-04-04 09:32:16,0.0
2019-04-04 09:32:17,0.0
2019-04-04 09:32:18,0.0
2019-04-04 09:32:19,0.0
2019-04-04 09:32:20,0.0
2019-04-04 09:32:21,0.0
2019-04-04 09:32:22,0.0
2019-04-04 09:32:23,0.0
2019-04-04 09:32:24,0.0
2019-04-04 09:32:25,0.0
2019-04-04 09:32:26,0.0
2019-04-04 09:32:27,0.0
2019-04-04 09:32:28,0.0
2019-04-04 09:32:29,0.0
2019-04-04 09:32:30,0.0
2019-04-04 09:32:31,0.0
2019-04-04 09:32:32,0.0
2019-04-04 09:32:33,0.0
2019-04-04 09:32:34,0.0
2019-04-04 09:32:35,0.0
2019-04-04 09:32:36,0.0
2019-04-04 09:32:37,0.0
2019-04-04 09:32:38,0.0
2019-04-04 09:32:39,0.0
2019-04-04 09:32:40,0.0
2019-04-04 09:32:41,0.0
2019-04-04 09:32:42,0.0
2019-04-04 09:32:43,0.0
2019-04-04 09:32:44,0.0
2019-04-04 09:32:45,0.0
2019-04-04 09:32:46,0.0
2019-04-04 09:32:47,0.0
2019-04-04 09:32:48,0.0
2019-04-04 09:32:49,0.0
2019-04-04 09:32:50,0.0
2019-04-04 09:32:51,0.0
2019-04-04 09:32:52,0.0
2019-04-04 09:32:53,0.0
2019-04-04 09:32:54,0.0
2019-04-04 09:32:55,0.0
2019-04-04 09:32:56,0.0
2019-04-04 09:32:57,0.0
2019-04-04 09:32:58,0.0
2019-04-04 09:32:59,0.0
2019-04-04 09:33:00,0.0
2019-04-04 09:33:01,0.0
2019-04-04 09:33:02,0.0
2019-04-04 09:33:03,0.0
2019-04-04 09:33:04,0.0
2019-04-04 09:33:05,0.0
2019-04-04 09:33:06,0.0
2019-04-04 09:33:07,0.0
2019-04-04 09:33:08,0.0
2019-04-04 09:33:09,0.0
2019-04-04 09:33:10,0.0
2019-04-04 09:33:11,0.0
2019-04-04 09:33:12,0.0
2019-04-04 09:33:13,0.0
2019-04-04 09:33:14,0.0
2019-04-04 09:33:15,0.0
2019-04-04 09:33:16,0.0
2019-04-04 09:33:17,0.0
2019-04-04 09:33:18,0.0
2019-04-04 09:33:19,0.0
2019-04-04 09:33:20,0.0
2019-04-04 09:33:21,0.0
2019-04-04 09:33:22,0.0
2019-04-04 09:33:23,0.0
2019-04-04 09:33:24,0.0
2019-04-04 09:33:25,0.0
2019-04-04 09:33:26,0.0
2019-04-04 09:33:27,0.0
2019-04-04 09:33:28,0.0
2019-04-04 09:33:29,0.0
2019-04-04 09:33:30,0.0
2019-04-04 09:33:31,0.0
2019-04-04 09:33:32,0.0
2019-04-04 09:33:33,0.0
2019-04-04 09:33:34,0.0
2019-04-04 09:33:35,0.0
2019-04-04 09:33:36,0.0
2019-04-04 09:33:37,0.0
2019-04-04 09:33:38,0.0
2019-04-04 09:33:39,0.0
2019-04-04 09:33:40,0.0
2019-04-04 09:33:41,0.0
2019-04-04 09:33:42,0.0
2019-04-04 09:33:43,0.0
2019-04-04 09:33:44,0.0
2019-04-04 09:33:45,0.0
2019-04-04 09:33:46,0.0
2019-04-04 09:33:47,0.0
2019-04-04 09:33:48,0.0
2019-04-04 09:33:49,0.0
2019-04-04 09:33:50,0.0
2019-04-04 09:33:51,0.0
2019-04-04 09:33:52,0.0
2019-04-04 09:33:53,0.0
2019-04-04 09:33:54,0.0
2019-04-04 09:33:55,0.0
2019-04-04 09:33:56,0.0
2019-04-04 09:33:57,0.0
2019-04-04 09:33:58,0.0
2019-04-04 09:33:59,0.0
2019-04-04 09:34:00,0.0
2019-04-04 09:34:01,0.0
2019-04-04 09:34:02,0.0
2019-04-04 09:34:03,0.0
2019-04-04 09:34:04,0.0
2019-04-04 09:34:05,0.0
2019-04-04 09:34:06,0.0
2019-04-04 09:34:07,0.0
2019-04-04 09:34:08,0.0
2019-04-04 09:34:09,0.0
2019-04-04 09:34:10,0.0
2019-04-04 09:34:11,0.0
2019-04-04 09:34:12,0.0
2019-04-04 09:34:13,0.0
2019-04-04 09:34:14,0.0
2019-04-04 09:34:15,0.0
2019-04-04 09:34:16,0.0
2019-04-04 09:34:17,0.0
2019-04-04 09:34:18,0.0
2019-04-04 09:34:19,0.0
2019-04-04 09:34:20,0.0
2019-04-04 09:34:21,0.0
2019-04-04 09:34:22,0.0
2019-04-04 09:34:23,0.0
2019-04-04 09:34:24,0.0
2019-04-04 09:34:25,0.0
2019-04-04 09:34:26,0.0
2019-04-04 09:34:27,0.0
2019-04-04 09:34:28,0.0
2019-04-04 09:34:29,0.0
2019-04-04 09:34:30,0.0
2019-04-04 09:34:31,0.0
2019-04-04 09:34:32,0.0
2019-04-04 09:34:33,0.0
2019-04-04 09:34:34,0.0
2019-04-04 09:34:35,0.0
2019-04-04 09:34:36,0.0
2019-04-04 09:34:37,0.0
2019-04-04 09:34:38,0.0
2019-04-04 09:34:39,0.0
2019-04-04 09:34:40,0.0
2019-04-04 09:34:41,0.0
2019-04-04 09:34:42,0.0
2019-04-04 09:34:43,0.0
2019-04-04 09:34:44,0.0
2019-04-04 09:34:45,0.0
2019-04-04 09:34:46,0.0
2019-04-04 09:34:47,0.0
2019-04-04 09:34:48,0.0
2019-04-04 09:34:49,0.0
2019-04-04 09:34:50,0.0
2019-04-04 09:34:51,0.0
2019-04-04 09:34:52,0.0
2019-04-04 09:34:53,0.0
2019-04-04 09:34:54,0.0
2019-04-04 09:34:55,0.0
2019-04-04 09:34:56,0.0
2019-04-04 09:34:57,0.0
2019-04-04 09:34:58,0.0
2019-04-04 09:34:59,0.0
2019-04-04 09:35:00,0.0
2019-04-04 09:35:01,0.0
2019-04-04 09:35:02,0.0
2019-04-04 09:35:03,0.0
2019-04-04 09:35:04,0.0
2019-04-04 09:35:05,0.0
2019-04-04 09:35:06,0.0
2019-04-04 09:35:07,0.0
2019-04-04 09:35:08,0.0
2019-04-04 09:35:09,0.0
2019-04-04 09:35:10,0.0
2019-04-04 09:35:11,0.0
2019-04-04 09:35:12,0.0
2019-04-04 09:35:13,0.0
2019-04-04 09:35:14,0.0
2019-04-04 09:35:15,0.0
2019-04-04 09:35:16,0.0
2019-04-04 09:35:17,0.0
2019-04-04 09:35:18,0.0
2019-04-04 09:35:19,0.0
2019-04-04 09:35:20,0.0
2019-04-04 09:35:21,0.0
2019-04-04 09:35:22,0.0
2019-04-04 09:35:23,0.0
2019-04-04 09:35:24,0.0
2019-04-04 09:35:25,0.0
2019-04-04 09:35:26,0.0
2019-04-04 09:35:27,0.0
2019-04-04 09:35:28,0.0
2019-04-04 09:35:29,0.0
2019-04-04 09:35:30,0.0
2019-04-04 09:35:31,0.0
2019-04-04 09:35:32,0.0
2019-04-04 09:35:33,0.0
2019-04-04 09:35:34,0.0
2019-04-04 09:35:35,0.0
2019-04-04 09:35:36,0.0
2019-04-04 09:35:37,0.0
2019-04-04 09:35:38,0.0
2019-04-04 09:35:39,0.0
2019-04-04 09:35:40,0.0
2019-04-04 09:35:41,0.0
2019-04-04 09:35:42,0.0
2019-04-04 09:35:43,0.0
2019-04-04 09:35:44,0.0
2019-04-04 09:35:45,0.0
2019-04-04 09:35:46,0.0
2019-04-04 09:35:47,0.0
2019-04-04 09:35:48,0.0
2019-04-04 09:35:49,0.0
2019-04-04 09:35:50,0.0
2019-04-04 09:35:51,0.0
2019-04-04 09:35:52,0.0
2019-04-04 09:35:53,0.0
2019-04-04 09:35:54,0.0
2019-04-04 09:35:55,0.0
2019-04-04 09:35:56,0.0
2019-04-04 09:35:57,0.0
2019-04-04 09:35:58,0.0
2019-04-04 09:35:59,0.0
2019-04-04 09:36:00,0.0
2019-04-04 09:36:01,0.0
2019-04-04 09:36:02,0.0
2019-04-04 09:36:03,0.0
2019-04-04 09:36:04,0.0
2019-04-04 09:36:05,0.0
2019-04-04 09:36:06,0.0
2019-04-04 09:36:07,0.0
2019-04-04 09:36:08,0.0
2019-04-04 09:36:09,0.0
2019-04-04 09:36:10,0.0
2019-04-04 09:36:11,0.0
2019-04-04 09:36:12,0.0
2019-04-04 09:36:13,0.0
2019-04-04 09:36:14,0.0
2019-04-04 09:36:15,0.0
2019-04-04 09:36:16,0.0
2019-04-04 09:36:17,0.0
2019-04-04 09:36:18,0.0
2019-04-04 09:36:19,0.0
2019-04-04 09:36:20,0.0
2019-04-04 09:36:21,0.0
2019-04-04 09:36:22,0.0
2019-04-04 09:36:23,0.0
2019-04-04 09:36:24,0.0
2019-04-04 09:36:25,0.0
2019-04-04 09:36:26,0.0
2019-04-04 09:36:27,0.0
2019-04-04 09:36:28,0.0
2019-04-04 09:36:29,0.0
2019-04-04 09:36:30,0.0
2019-04-04 09:36:31,0.0
2019-04-04 09:36:32,0.0
2019-04-04 09:36:33,0.0
2019-04-04 09:36:34,0.0
2019-04-04 09:36:35,0.0
2019-04-04 09:36:36,0.0
2019-04-04 09:36:37,0.0
2019-04-04 09:36:38,0.0
2019-04-04 09:36:39,0.0
2019-04-04 09:36:40,0.0
2019-04-04 09:36:41,0.0
2019-04-04 09:36:42,0.0
2019-04-04 09:36:43,0.0
2019-04-04 09:36:44,0.0
2019-04-04 09:36:45,0.0
2019-04-04 09:36:46,0.0
2019-04-04 09:36:47,0.0
2019-04-04 09:36:48,0.0
2019-04-04 09:36:49,0.0
2019-04-04 09:36:50,0.0
2019-04-04 09:36:51,0.0
2019-04-04 09:36:52,0.0
2019-04-04 09:36:53,0.0
2019-04-04 09:36:54,0.0
2019-04-04 09:36:55,0.0
2019-04-04 09:36:56,0.0
2019-04-04 09:36:57,0.0
2019-04-04 09:36:58,0.0
2019-04-04 09:36:59,0.0
2019-04-04 09:37:00,0.0
2019-04-04 09:37:01,0.0
2019-04-04 09:37:02,0.36363636363636387
2019-04-04 09:37:03,0.2975206611570249
2019-04-04 09:37:04,0.24342599549211127
2019-04-04 09:37:05,0.19916672358445467
2019-04-04 09:37:06,0.1629545920236447
2019-04-04 09:37:07,0.133326484382982
2019-04-04 09:37:08,0.109085305404258
2019-04-04 09:37:09,0.08925161351257471
2019-04-04 09:37:10,0.07302404741937929
2019-04-04 09:37:11,0.05974694788858304
2019-04-04 09:37:12,0.23070204827247714
2019-04-04 09:37:13,0.1887562213138449
2019-04-04 09:37:14,0.15443690834769128
2019-04-04 09:37:15,0.12635747046629284
2019-04-04 09:37:16,0.10338338492696686
2019-04-04 09:37:17,0.08458640584933651
2019-04-04 09:37:18,0.06920705933127531
2019-04-04 09:37:19,0.05662395763467979
2019-04-04 09:37:20,0.04632869261019255
2019-04-04 09:37:21,0.0379052939537939
2019-04-04 09:37:22,0.031013422325831364
2019-04-04 09:37:23,0.025374618266589294
2019-04-04 09:37:24,0.0207610513090276
2019-04-04 09:37:25,0.016986314707386214
2019-04-04 09:37:26,0.01389789385149781
2019-04-04 09:37:27,0.011371004060316388
2019-04-04 09:37:28,0.009303548776622499
2019-04-04 09:37:29,0.007611994453600225
2019-04-04 09:37:30,0.006227995462036547
2019-04-04 09:37:31,0.005095632650757174
2019-04-04 09:37:32,0.004169153986983142
2019-04-04 09:37:33,0.003411125989349843
2019-04-04 09:37:34,0.0027909212640135077
2019-04-04 09:37:35,0.0022834810341928694
2019-04-04 09:37:36,0.0018683026643396203
2019-04-04 09:37:37,0.0015286112708233254
2019-04-04 09:37:38,0.0012506819488554478
2019-04-04 09:37:39,0.0010232852308817298
2019-04-04 09:37:40,0.0008372333707214152
2019-04-04 09:37:41,0.0006850091214993395
2019-04-04 09:37:42,0.0005604620084994596
2019-04-04 09:37:43,0.00045855982513592143
2019-04-04 09:37:44,0.00037518531147484477
2019-04-04 09:37:45,0.0003069698002976002
2019-04-04 09:37:46,0.0002511571093344001
2019-04-04 09:37:47,0.00020549218036450915
2019-04-04 09:37:48,0.0001681299657527802
2019-04-04 09:37:49,0.0001375608810704565
2019-04-04 09:37:50,0.00011254981178491893
2019-04-04 09:37:51,9.208620964220637e-05
2019-04-04 09:37:52,7.534326243453248e-05
2019-04-04 09:37:53,6.164448744643565e-05
2019-04-04 09:37:54,5.043639881981099e-05
2019-04-04 09:37:55,4.126614448893626e-05
2019-04-04 09:37:56,3.376320912731148e-05
2019-04-04 09:37:57,2.7624443831436662e-05
2019-04-04 09:37:58,2.2601817680266357e-05
2019-04-04 09:37:59,1.8492396283854288e-05
2019-04-04 09:38:00,1.5130142414062596e-05
2019-04-04 09:38:01,1.2379207429687577e-05
2019-04-04 09:38:02,1.0128442442471652e-05
2019-04-04 09:38:03,8.28690745293135e-06
2019-04-04 09:38:04,6.780197006943831e-06
2019-04-04 09:38:05,5.547433914772225e-06
2019-04-04 09:38:06,4.53880956663182e-06
2019-04-04 09:38:07,3.7135714636078523e-06
2019-04-04 09:38:08,3.038376652042788e-06
2019-04-04 09:38:09,2.4859445334895536e-06
2019-04-04 09:38:10,2.0339546183096344e-06
2019-04-04 09:38:11,1.6641446877078822e-06
2019-04-04 09:38:12,1.361572926306449e-06
2019-04-04 09:38:13,1.114014212432549e-06
2019-04-04 09:38:14,9.11466173808449e-07
2019-04-04 09:38:15,7.457450512978217e-07
2019-04-04 09:38:16,6.101550419709449e-07
2019-04-04 09:38:17,4.992177616125912e-07
2019-04-04 09:38:18,4.084508958648473e-07
2019-04-04 09:38:19,3.3418709661669325e-07
2019-04-04 09:38:20,2.7342580632274895e-07
2019-04-04 09:38:21,2.2371202335497638e-07
2019-04-04 09:38:22,1.8303711001770791e-07
2019-04-04 09:38:23,1.497576354690337e-07
2019-04-04 09:38:24,1.2252897447466393e-07
2019-04-04 09:38:25,1.0025097911563411e-07
2019-04-04 09:38:26,8.202352836733699e-08
2019-04-04 09:38:27,6.711015957327571e-08
2019-04-04 09:38:28,5.490831237813467e-08
2019-04-04 09:38:29,4.492498285483746e-08
2019-04-04 09:38:30,3.675680415395791e-08
2019-04-04 09:38:31,3.0073748853238285e-08
2019-04-04 09:38:32,2.4605794516285867e-08
2019-04-04 09:38:33,2.0132013695142978e-08
2019-04-04 09:38:34,1.6471647568753345e-08
2019-04-04 09:38:35,1.3476802556252734e-08
2019-04-04 09:38:36,1.1026474818752236e-08
2019-04-04 09:38:37,9.021661215342737e-09
2019-04-04 09:38:38,7.3813591761895105e-09
2019-04-04 09:38:39,6.03929387142778e-09
2019-04-04 09:38:40,4.941240440259092e-09
2019-04-04 09:38:41,4.042833087484711e-09
2019-04-04 09:38:42,3.307772526123854e-09
2019-04-04 09:38:43,2.7063593395558802e-09
2019-04-04 09:38:44,2.2142940050911745e-09
2019-04-04 09:38:45,1.811695095074597e-09
2019-04-04 09:38:46,1.4822959868792155e-09
2019-04-04 09:38:47,1.2127876256284488e-09
2019-04-04 09:38:48,9.922807846050944e-10
2019-04-04 09:38:49,8.11866096495077e-10
2019-04-04 09:38:50,6.642540789505175e-10
2019-04-04 09:38:51,5.434806100504234e-10
2019-04-04 09:38:52,4.446659536776191e-10
2019-04-04 09:38:53,3.638175984635065e-10
2019-04-04 09:38:54,2.9766894419741433e-10
2019-04-04 09:38:55,2.435473179797026e-10
2019-04-04 09:38:56,1.9926598743793846e-10
2019-04-04 09:38:57,1.6303580790376782e-10
2019-04-04 09:38:58,1.3339293373944637e-10
2019-04-04 09:38:59,1.0913967305954702e-10
2019-04-04 09:39:00,8.929609613962937e-11
2019-04-04 09:39:01,7.306044229606038e-11
2019-04-04 09:39:02,5.977672551495849e-11
2019-04-04 09:39:03,4.890822996678421e-11
2019-04-04 09:39:04,4.001582451827798e-11
2019-04-04 09:39:05,3.274022006040926e-11
2019-04-04 09:39:06,2.678745277669848e-11
2019-04-04 09:39:07,2.1917006817298752e-11
2019-04-04 09:39:08,1.7932096486880794e-11
2019-04-04 09:39:09,1.467171530744792e-11
2019-04-04 09:39:10,1.200413070609375e-11
2019-04-04 09:39:11,9.821561486803976e-12
2019-04-04 09:39:12,8.035823034657798e-12
2019-04-04 09:39:13,6.574764301083651e-12
2019-04-04 09:39:14,5.379352609977533e-12
2019-04-04 09:39:15,4.401288499072527e-12
2019-04-04 09:39:16,3.6010542265138846e-12
2019-04-04 09:39:17,2.9463170944204505e-12
2019-04-04 09:39:18,2.4106230772530956e-12
2019-04-04 09:39:19,1.972327972297987e-12
2019-04-04 09:39:20,1.6137228864256256e-12
2019-04-04 09:39:21,1.32031872525733e-12
2019-04-04 09:39:22,1.0802607752105424e-12
2019-04-04 09:39:23,8.838497251722618e-13
2019-04-04 09:39:24,7.231497751409415e-13
2019-04-04 09:39:25,5.916679978425885e-13
2019-04-04 09:39:26,4.84091998234845e-13
2019-04-04 09:39:27,3.9607527128305494e-13
2019-04-04 09:39:28,3.240615855952267e-13
2019-04-04 09:39:29,2.6514129730518543e-13
2019-04-04 09:39:30,2.1693378870424258e-13
2019-04-04 09:39:31,1.7749128166710753e-13
2019-04-04 09:39:32,1.4522013954581523e-13
2019-04-04 09:39:33,1.1881647781021244e-13
2019-04-04 09:39:34,9.721348184471924e-14
2019-04-04 09:39:35,7.953830332749755e-14
2019-04-04 09:39:36,6.50767936315889e-14
2019-04-04 09:39:37,5.324464933493636e-14
2019-04-04 09:39:38,4.356380400131156e-14
2019-04-04 09:39:39,3.564311236470946e-14
2019-04-04 09:39:40,2.9162546480216824e-14
2019-04-04 09:39:41,2.386026530199558e-14
2019-04-04 09:39:42,1.952203524708729e-14
2019-04-04 09:39:43,1.5972574293071416e-14
2019-04-04 09:39:44,1.3068469876149339e-14
2019-04-04 09:39:45,1.0692384444122184e-14
2019-04-04 09:39:46,8.748314545190876e-15
2019-04-04 09:39:47,7.157711900610715e-15
2019-04-04 09:39:48,5.856309736863312e-15
2019-04-04 09:39:49,4.79152614834271e-15
2019-04-04 09:39:50,3.9203395759167615e-15
2019-04-04 09:39:51,3.2075505621137135e-15
2019-04-04 09:39:52,2.6243595508203104e-15
2019-04-04 09:39:53,2.147203268852981e-15
2019-04-04 09:39:54,1.7568026745160752e-15
2019-04-04 09:39:55,1.437384006422243e-15
2019-04-04 09:39:56,1.1760414598000169e-15
2019-04-04 09:39:57,9.622157398363773e-16
2019-04-04 09:39:58,7.872674235024903e-16
2019-04-04 09:39:59,6.441278919565829e-16
2019-04-04 09:40:00,5.270137297826586e-16
2019-04-04 09:40:01,4.31193051640357e-16
2019-04-04 09:40:02,3.5279431497847383e-16
2019-04-04 09:40:03,2.8864989407329673e-16
2019-04-04 09:40:04,2.361680951508791e-16
2019-04-04 09:40:05,1.932284414870829e-16
2019-04-04 09:40:06,1.5809599758034053e-16
2019-04-04 09:40:07,1.2935127074755133e-16
2019-04-04 09:40:08,1.0583285788436016e-16
2019-04-04 09:40:09,8.659052008720375e-17
2019-04-04 09:40:10,7.08467891622576e-17
2019-04-04 09:40:11,5.796555476911985e-17
2019-04-04 09:40:12,4.7426362992916226e-17
2019-04-04 09:40:13,3.880338790329509e-17
2019-04-04 09:40:14,3.174822646633234e-17
2019-04-04 09:40:15,2.5975821654271914e-17
2019-04-04 09:40:16,2.1252944989858832e-17
2019-04-04 09:40:17,1.7388773173520862e-17
2019-04-04 09:40:18,1.4227178051062522e-17
2019-04-04 09:40:19,1.1640418405414788e-17
2019-04-04 09:40:20,9.52397869533937e-18
2019-04-04 09:40:21,7.792346205277666e-18
2019-04-04 09:40:22,6.375555986136271e-18
2019-04-04 09:40:23,5.216363988656949e-18
2019-04-04 09:40:24,4.267934172537503e-18
2019-04-04 09:40:25,3.491946141167047e-18
2019-04-04 09:40:26,2.857046842773038e-18
2019-04-04 09:40:27,2.337583780450667e-18
2019-04-04 09:40:28,1.9125685476414545e-18
2019-04-04 09:40:29,1.5648288117066444e-18
2019-04-04 09:40:30,1.2803144823054363e-18
2019-04-04 09:40:31,1.047530030977175e-18
2019-04-04 09:40:32,8.570700253449612e-19
2019-04-04 09:40:33,7.012391116458772e-19
2019-04-04 09:40:34,5.737410913466267e-19
2019-04-04 09:40:35,4.694245292836036e-19
2019-04-04 09:40:36,3.8407461486840287e-19
2019-04-04 09:40:37,3.1424286671051137e-19
2019-04-04 09:40:38,2.571078000358729e-19
2019-04-04 09:40:39,2.1036092730207779e-19
2019-04-04 09:40:40,1.7211348597442725e-19
2019-04-04 09:40:41,1.4082012488816773e-19
2019-04-04 09:40:42,1.1521646581759175e-19
2019-04-04 09:40:43,9.426801748712052e-20
2019-04-04 09:40:44,7.712837794400769e-20
2019-04-04 09:40:45,6.310503649964264e-20
2019-04-04 09:40:46,5.163139349970761e-20
2019-04-04 09:40:47,4.224386740885167e-20
2019-04-04 09:40:48,3.4563164243605904e-20
2019-04-04 09:40:49,2.827895256295028e-20
2019-04-04 09:40:50,2.3137324824232043e-20
2019-04-04 09:40:51,1.8930538492553488e-20
2019-04-04 09:40:52,1.5488622402998305e-20
2019-04-04 09:40:53,1.2672509238816792e-20
2019-04-04 09:40:54,1.036841664994101e-20
2019-04-04 09:40:55,8.48324998631537e-21
2019-04-04 09:40:56,6.940840897894393e-21
2019-04-04 09:40:57,5.6788698255499576e-21
2019-04-04 09:40:58,4.646348039086328e-21
2019-04-04 09:40:59,3.801557486525177e-21
2019-04-04 09:41:00,3.1103652162478714e-21
2019-04-04 09:41:01,2.544844267839167e-21
2019-04-04 09:41:02,2.0821453100502274e-21
2019-04-04 09:41:03,1.7035734354956406e-21
2019-04-04 09:41:04,1.3938328108600692e-21
2019-04-04 09:41:05,1.1404086634309655e-21
2019-04-04 09:41:06,9.330616337162443e-22
2019-04-04 09:41:07,7.634140639496543e-22
2019-04-04 09:41:08,6.246115068678989e-22
2019-04-04 09:41:09,5.110457783464627e-22
2019-04-04 09:41:10,4.1812836410165124e-22
2019-04-04 09:41:11,3.4210502517407822e-22
2019-04-04 09:41:12,2.7990411150606395e-22
2019-04-04 09:41:13,2.2901245486859775e-22
2019-04-04 09:41:14,1.8737382671067085e-22
2019-04-04 09:41:15,1.533058582178216e-22
2019-04-04 09:41:16,1.2543206581458128e-22
2019-04-04 09:41:17,1.0262623566647557e-22
2019-04-04 09:41:18,8.396692009075273e-23
2019-04-04 09:41:19,6.870020734697949e-23
2019-04-04 09:41:20,5.620926055661958e-23
2019-04-04 09:41:21,4.598939500087055e-23
2019-04-04 09:41:22,3.762768681889408e-23
2019-04-04 09:41:23,3.0786289215458794e-23
2019-04-04 09:41:24,2.5188782085375372e-23
2019-04-04 09:41:25,2.060900352439803e-23
2019-04-04 09:41:26,1.6861911974507476e-23
2019-04-04 09:41:27,1.3796109797324296e-23
2019-04-04 09:41:28,1.1287726197810785e-23
2019-04-04 09:41:29,9.235412343663368e-24
2019-04-04 09:41:30,7.556246462997301e-24
2019-04-04 09:41:31,6.1823834697250636e-24
2019-04-04 09:41:32,5.05831374795687e-24
2019-04-04 09:41:33,4.138620339237438e-24
2019-04-04 09:41:34,3.3861439139215396e-24
2019-04-04 09:41:35,2.7704813841176228e-24
2019-04-04 09:41:36,2.2667574960962368e-24
2019-04-04 09:41:37,1.8546197695332843e-24
2019-04-04 09:41:38,1.517416175072687e-24
2019-04-04 09:41:39,1.241522325059471e-24
2019-04-04 09:41:40,1.015790993230476e-24
2019-04-04 09:41:41,8.311017217340257e-25
2019-04-04 09:41:42,6.799923177823846e-25
2019-04-04 09:41:43,5.5635735091286e-25
